Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],VM
1372634004,1,2925.99934,11.70399736,0.4,119892.0,49814.4,0.0,1.1333333333,0.0,0.0,474
1372636703,2,5199.999262,77.99998837,1.5,8267776.0,620485.0666666667,0.0,36.2,0.3333333333,0.0666666667,86
1372643005,4,10399.997228,439.0665663213,4.1166666667,20879360.0,2684344.8,2315.1333333333,1086.5333333333,62.9333333333,199.4,324
1372645405,8,20799.995016,130.933309148,0.6416666667,32604944.0,0.0,0.0,0.8666666667,0.0,1.0,63
1372632504,2,5851.99846,615.13456482,10.2666666667,4585472.0,366318.1333333333,0.0,0.0,0.0,0.0,255
1372645705,2,5851.99846,3245.4811205733,55.4333333333,8353792.0,1853828.0,2.0,2.1333333333,0.0,0.0,296
1372634004,2,5851.998944,0.0,0.0,8388608.0,0.0,0.0,0.2,0.0,0.0,90
1372634004,4,10399.99858,159.4666465067,1.5333333333,16703488.0,111848.0,0.0,12.3333333333,4.4666666667,0.0,124
1372639404,1,2925.99923,0.0,0.0,522240.0,3853.3333333333,0.0,0.0,0.0,0.0,357
1372635503,2,5199.997996,99.3333026667,1.8666666667,8357888.0,335544.0,0.0,6.4666666667,0.2666666667,0.2,250
1372631004,1,2925.999538,0.0,0.0,261132.0,15203.7333333333,0.0,0.2666666667,0.0,0.0,438
1372646005,2,5851.99854,0.0,0.0,4194304.0,176157.0666666667,0.0,0.0,0.0,0.0,285
1372630704,2,5851.99912,1658.8877462333,27.5333333333,8357888.0,4176439.733333333,0.0,1.8,0.0,0.0,37
1372645705,2,5851.998768,29.25999494,0.5,4177920.0,111847.7333333333,0.0,2.0666666667,0.0,0.0,402
1372645105,1,2925.99923,23.40799384,0.8,154616.0,64598.9333333333,0.0,1.4666666667,5.3333333333,5.5333333333,433
1372635503,1,2599.999296,0.0,0.0,262144.0,7321.8666666667,0.0,0.0,0.0,0.0,365
1372637604,1,2925.999406,0.0,0.0,1327104.0,41940.0,0.0,0.0,0.0,0.0,490
1372642104,2,5851.999032,938.6985338107,15.8333333333,8355412.0,2198995.2,2086.9333333333,117.8666666667,43.3333333333,430.5333333333,323
1372646905,1,2599.998996,32.9333216227,1.2666666667,103504.0,57200.0,0.0,0.2666666667,0.0,0.0,482
1372637604,8,20799.994464,71.0666477127,0.3416666667,20971520.0,41942.6666666667,0.0,2.8,0.0,1.0666666667,41
1372645405,4,11703.997976,29.25999494,0.25,16777216.0,0.0,0.0,0.0,0.0,1.0,235
1372645405,8,20799.99452,81.4666450467,0.3916666667,32606456.0,134217.6,0.0,0.7333333333,0.0,1.0,58
1372645405,2,5199.998598,77.99997992,1.5,8359936.0,33554.4,0.0,9.5333333333,4.2666666667,0.0,198
1372632204,2,5851.999076,10.7533317533,0.1666666667,4175872.0,111848.0,0.0,5.3333333333,0.0,0.0,381
1372634004,4,11703.997716,29.2599934,0.25,16320512.0,145402.4,0.0,4.9333333333,0.0,0.0,271
1372634004,4,11703.996804,175.55995308,1.5,16703488.0,134217.6,0.0,11.8,4.4666666667,0.0666666667,104
1372635503,4,9599.998916,67.7399920607,7.0333333333,4177920.0,150993.3333333333,0.0,3.2666666667,0.0,0.0,419
1372643305,1,2925.999428,0.0,0.0,1327104.0,53200.0,0.0,0.2,0.0,0.0,426
1372640004,1,2925.999538,130.6946457987,4.4666666667,4182016.0,363489.8666666667,0.0,1.4,0.0,0.0,231
1372646905,2,5199.998592,154.399965176,3.0,8257536.0,432738.4,0.0,52.8666666667,18.5333333333,10.2666666667,83
1372645405,8,20799.997112,74.5333231813,0.3583333333,40751104.0,0.0,0.0,0.8666666667,0.0,1.0,60
1372631004,4,10399.9972,234.1332754,2.2166666667,16703488.0,78293.6,0.0,10.1333333333,8.9333333333,4.7333333333,126
1372638204,1,2599.999617,5.199999382,0.2,3314676.0,62912.5333333333,0.0,0.1333333333,0.0,0.0666666667,89
1372640904,4,11703.998152,399.4252300307,3.2333333333,20971520.0,2516580.4,350.4,176.8,0.4666666667,1.3333333333,33
1372637904,1,2599.999617,3.4666663487,0.1333333333,4194304.0,41940.0,0.0,0.0,0.0,0.0,249
1372629804,2,5851.998372,1460.770303056,23.2666666667,8355412.0,488584.2666666667,0.0,31.8,6.6,14.1333333333,233
1372643905,8,19199.997432,808.599881244,4.4208333333,3139584.0,1083312.5333333332,0.0,51.2666666667,108.0,9.2666666667,408
1372639404,1,2925.999538,5.851999076,0.2,730112.0,55924.0,0.0,1.6,17.8666666667,17.6666666667,218
1372640904,8,20799.99452,97.0666472467,0.4666666667,32606004.0,0.0,0.0,0.6666666667,0.0,1.0,80
1372640004,2,5199.998602,77.99997903,1.5,8359936.0,218101.8666666667,0.0,9.7333333333,4.4,0.0,200
1372646005,1,2925.999406,0.0,0.0,2097152.0,125809.3333333333,0.0,1.6,0.0,0.0,327
1372630104,4,10399.997576,180.266615948,1.7333333333,16703488.0,313174.4,0.0,12.3333333333,4.5333333333,0.0,119
1372631604,1,2660.027384,0.0,0.0,614400.0,7339.2,0.0,0.0,0.0,0.0,384
1372640904,8,20799.995544,69.33331226,0.3333333333,4151296.0,41941.6,0.0,0.9333333333,0.0,1.0,80
1372642104,2,5851.998372,60.4706490453,1.0333333333,4177920.0,142606.6666666666,0.0,1.0,0.0,0.0,403
1372634304,1,2399.999729,23.99999729,1.0,136308.0,62213.6,0.0,0.3333333333,2.0,2.0,418
1372643305,1,2925.999538,0.0,0.0,261124.0,16872.0,0.0,0.0,0.0,0.0,481
1372642704,8,20799.995016,245.199941262,1.225,41943040.0,284526.9333333333,0.0,21.6,4.4666666667,0.4666666667,291
1372646905,4,10640.109312,2207.183704616,21.6,1675616.0,96160.0,0.0,137.1333333333,1.6,0.0,377
1372643905,1,2925.999538,0.0,0.0,325632.0,13979.2,0.0,1.0,0.8,0.8,356
1372646605,1,2925.99956,0.0,0.0,251904.0,6710.0,0.0,0.1333333333,0.0,0.0,364
1372631604,1,2925.99934,0.0,0.0,294912.0,10484.0,0.0,0.0,0.1333333333,0.1333333333,357
1372640904,8,20799.995016,71.066648104,0.3416666667,32605556.0,0.0,0.0,0.8,0.0,1.0,76
1372639704,8,20799.995016,71.066647912,0.3416666667,40802304.0,0.0,0.0,0.7333333333,0.0,1.0,68
1372636703,2,5851.998856,75.55598582,1.2,4177920.0,78291.2,0.0,7.8666666667,0.7333333333,0.4,292
1372635203,1,2925.99923,11.70399692,0.4,164944.0,77321.6,0.0,1.1333333333,0.4,0.3333333333,426
1372644205,2,5851.998856,174.595967964,3.1,8353792.0,377403.4666666667,0.0,4.5333333333,0.4,0.4,299
1372641204,1,2925.999538,11.703998152,0.4,121996.0,33456.2666666667,0.0,1.1333333333,0.8,0.7333333333,450
1372632504,1,2599.999398,100.399973928,4.0,4059136.0,234879.2,16.0,17.3333333333,7.5333333333,4.9333333333,8
1372643905,1,2599.999608,7.199999256,0.3,2088512.0,49009.3333333333,0.0,0.4,17.6,16.0,177
1372645105,8,20799.994472,77.99997927,0.375,32605556.0,301989.6,0.0,0.6,0.0,1.0,76
1372637904,4,11703.997672,154.5173027493,1.3166666667,16703488.0,55924.0,0.0,9.0666666667,4.3333333333,0.0,108
1372629804,4,11703.998672,154.831983476,1.35,16703488.0,111848.0,0.0,12.0,4.4,0.0,109
1372637304,4,11703.998672,164.1386453427,1.3666666667,16703488.0,156587.2,0.0,10.7333333333,4.3333333333,0.0,107
1372646905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1372645405,4,10399.99722,227.19994584,2.2,16703488.0,167772.0,0.0,12.0666666667,4.5333333333,0.0666666667,129
1372631304,8,20799.996984,90.133319912,0.4333333333,40751104.0,0.0,0.0,0.8,0.0,1.0,59
1372642404,4,10399.998444,172.533307802,1.6666666667,16703488.0,134217.6,0.0,12.4,4.4,0.0,121
1372637904,2,5851.998832,101.4346544787,1.7333333333,4177920.0,76062.4,0.0,9.8666666667,0.0,0.0666666667,310
1372639704,1,2925.999538,24.457329762,0.8333333333,123948.0,42785.0666666667,0.0,0.9333333333,0.3333333333,0.3333333333,459
1372645405,1,2699.999644,137.799980568,5.0,4139680.0,240472.8,0.0,9.0666666667,11.8,6.6,489
1372632204,2,5851.998636,294.209293276,5.1666666667,8351744.0,533687.4666666667,0.0,18.2666666667,8.9333333333,4.4,307
1372638204,2,5851.999032,1037.649239216,17.6,16412672.0,13660237.466666669,480.0,528.5333333333,371.1333333333,571.7333333333,382
1372631904,1,2925.999516,35.111994376,1.2,1035264.0,49083.7333333333,0.0,1.0666666667,0.0,0.0,387
1372644805,1,2925.999538,0.0,0.0,522240.0,10484.0,0.0,0.2,0.7333333333,0.7333333333,378
1372632204,1,2699.999644,32.399995728,1.2,107552.0,59892.0,0.0,0.3333333333,2.1333333333,2.1333333333,480
1372630704,2,5199.998796,34.66665804,0.6666666667,1562624.0,0.0,0.0,1.2,0.0,0.0,204
1372646605,4,10399.998512,165.8666438973,1.5833333333,16703488.0,234880.8,0.0,14.9333333333,4.4,0.0,129
1372634903,8,20799.995016,79.733314388,0.3833333333,40747008.0,0.0,0.0,0.7333333333,0.0,1.0,61
1372637904,2,5199.999382,91.8666559547,1.7666666667,8388608.0,372840.2666666666,0.2,17.0666666667,10.7333333333,14.2666666667,317
1372635803,1,2599.999299,31.199991516,1.2,103504.0,33002.6666666667,0.0,0.2666666667,23.2,22.0,458
1372636403,1,2925.99956,29.2599956,1.0,1048576.0,55360.8,0.0,8.4,0.0,0.0666666667,281
1372644205,1,2599.999299,10.399997292,0.4,188420.0,80592.0,0.0,1.4,0.0,0.0,439
1372637304,4,11703.997716,132.6453048093,1.1166666667,12529664.0,86699.4666666667,0.0,7.9333333333,0.9333333333,0.4666666667,296
1372633704,1,2599.999398,10.399997592,0.4,108636.0,36118.4,0.0,1.0,0.0,0.0,439
1372640304,1,2925.99956,0.0,0.0,1048576.0,53694.6666666667,0.0,0.3333333333,0.0,0.0,335
1372640904,8,20799.995016,153.99996168,0.75,32604944.0,0.0,0.0,0.7333333333,0.0,1.0,79
1372630404,1,2599.99932,0.0,0.0,2838816.0,176157.8666666667,0.0,1.1333333333,0.0,0.0,243
1372638804,8,20799.995544,71.066647752,0.3416666667,40751104.0,0.0,0.0,0.7333333333,0.0,1.0,70
1372635803,2,5851.998988,99.4893238553,1.7833333333,4177920.0,41940.0,0.0,9.1333333333,0.6666666667,0.0,328
1372630104,1,2925.999516,11.703998064,0.4,119724.0,40884.8,0.0,0.6,1.3333333333,0.6666666667,467
1372641804,1,2599.999299,0.0,0.0,188420.0,10625.3333333333,0.0,0.2,1.0,1.0,481
1372642104,1,2925.99956,0.0,0.0,1048576.0,72502.1333333333,0.2666666667,0.2,0.0,1.2666666667,335
1372645105,4,10399.995984,188.933284508,1.8166666667,16703488.0,234880.8,0.0,11.7333333333,4.4,0.0,130
1372634004,1,2925.999538,19.5066635867,0.6666666667,119896.0,45416.2666666667,0.0,0.1333333333,0.0,0.0,436
1372639104,8,21599.996032,205.1999619073,0.8916666667,32735232.0,3131756.266666666,0.0,35.2,0.2666666667,0.2,266
1372642104,8,20799.996984,97.066652574,0.4666666667,32608256.0,0.0,0.0,0.9333333333,0.0,1.0,55
1372640904,8,19199.99752,1134.599855896,5.5166666667,3139584.0,1074384.0,0.0,155.4,6.9333333333,12.8,29
1372635803,2,5851.99868,29.2599934,0.5,1734656.0,78293.6,0.0,0.0,0.0,0.0,284
1372630104,1,2599.9993,0.0,0.0,1597440.0,78293.3333333333,0.0,0.0,0.0,0.0,210
1372636403,2,5199.999202,82.399987092,1.6,2813952.0,102901.8666666667,0.0,9.1333333333,4.2,0.1333333333,160
1372637604,1,2699.999644,5.199999296,0.2,4194304.0,138020.8,0.0,4.9333333333,0.0666666667,0.0666666667,242
1372631304,1,2925.99923,19.5066615333,0.6666666667,1597248.0,78291.4666666667,0.0,7.6666666667,0.0,0.0,181
1372631904,2,5851.99846,171.0852822333,3.0333333333,835580.0,60572.8,0.0,5.8666666667,0.0,0.0,404
1372637304,1,2925.99923,0.0,0.0,522240.0,10808.5333333333,0.0,0.0,2.6666666667,2.6666666667,368
1372638504,1,2925.999494,76.075989536,2.6,2097152.0,237654.4,0.0666666667,6.6,0.0,0.2666666667,295
1372635203,1,2925.999538,0.0,0.0,2097152.0,91093.8666666667,0.0,0.2666666667,0.0,0.0,329
1372645705,8,20799.994464,72.799981856,0.35,2097152.0,125829.6,0.0,0.9333333333,0.0,1.0,43
1372632204,4,10399.997232,10602.9294589267,103.2666666667,16345088.0,3059899.7333333334,0.0,0.3333333333,0.0,0.4666666667,196
1372646305,4,11703.997716,179.4612914427,1.5333333333,16703488.0,111848.0,0.0,12.0666666667,4.4666666667,0.0,105
1372639404,2,5851.99846,117.03996964,2.0,4177920.0,8388.0,0.0,1.1333333333,0.0,0.0,404
1372639104,1,2925.999208,0.0,0.0,524288.0,5754.0,0.0,0.0,0.0,0.0,352
1372632504,1,2599.999299,71.99998584,2.7,700208.0,50443.4666666667,0.0,4.4,31.0,13.8,3
1372635803,1,2660.027136,15.40027136,0.6,1020840.0,37820.0,0.0,24.4666666667,0.1333333333,0.0,274
1372641204,2,5851.99912,76.70798848,1.3,4177920.0,58165.6,0.0,6.4,0.0,0.0,335
1372630704,2,5851.99846,2054.8431125,37.2,8353792.0,1392125.6,672.0,3.4666666667,57.0,478.4,88
1372640904,8,20799.996984,56.533325238,0.2666666667,32608256.0,0.0,0.0,0.7333333333,0.0,1.0,66
1372642104,1,2925.999428,17.555996568,0.6,172152.0,70903.7333333333,0.0,1.2,0.0,0.0,453
1372636703,8,20799.996968,92.9333209573,0.4583333333,32608256.0,150996.5333333333,0.0,0.6666666667,0.0,1.0,65
1372638804,1,2599.999398,27.733327378,1.0666666667,2097152.0,100661.6,4.1333333333,6.4,5.6,8.2666666667,13
1372646005,1,2925.999384,11.703997536,0.4,183288.0,81183.4666666667,0.0,1.2,0.0,0.0,423
1372638804,1,2925.999318,15.6053293253,0.5333333333,4182016.0,315472.0,0.0,12.7333333333,0.0,0.0,187
1372635203,4,10399.997232,155.99995856,1.5,16703488.0,33554.4,0.0,11.8666666667,4.3333333333,0.0,115
1372642404,1,2399.999679,1048.799812964,42.0,2097152.0,381049.8666666667,0.0,17.5333333333,3.8,21.9333333333,406
1372644205,1,2660.027136,5.320054272,0.2,1020840.0,117438.6666666667,0.0,7.1333333333,0.0,0.2,288
1372631904,1,2925.999516,0.0,0.0,376832.0,19679.4666666667,0.0,0.2,1.0,1.0,362
1372634903,1,2599.999691,31.199995724,1.2,206852.0,15027.2,0.0,0.3333333333,37.6666666667,36.8,348
1372636103,4,11703.997712,29.2599934,0.25,16777216.0,246066.4,0.0,0.2,2.7333333333,1.2,187
1372632504,1,2399.999679,1060.1331799833,45.4666666667,3143680.0,576474.9333333333,0.0,1244.0,80.3333333333,691.2666666667,410
1372645705,2,5199.998592,11.199996792,0.2,5570560.0,83884.0,0.0,0.2666666667,0.2666666667,0.1333333333,214
1372634604,8,20799.991752,69.33330584,0.3333333333,32606456.0,0.0,0.0,0.8666666667,0.0,1.0,62
1372634004,1,2599.999398,31.199992776,1.2,2097152.0,201323.4666666667,0.0,9.5333333333,0.0,0.0,18
1372638204,4,10399.9972,155.999958,1.5,16703488.0,33554.4,0.0,3.0,0.0,0.0,122
1372634304,1,2599.999616,0.0,0.0,2074624.0,69903.2,0.0,0.2,0.0,0.0,249
1372639404,8,23407.997736,5.152319636,0.2583333333,33554432.0,123032.8,0.0,0.9333333333,0.0,1.0,70
1372645705,2,5199.999206,46.3999929393,0.9333333333,8267776.0,123031.7333333333,0.0,5.2,0.1333333333,0.0666666667,257
1372646005,2,5851.998636,176.987953112,3.0,6283264.0,100661.6,0.0,69.2666666667,8.8666666667,4.6,215
1372636703,1,2925.99956,11.70399824,0.4,121956.0,39144.0,0.0,0.0,0.0,0.0,456
1372642404,1,2925.99956,0.0,0.0,2097152.0,115280.2666666667,0.4,1.6666666667,0.0666666667,0.4,378
1372634004,1,2599.999006,1.7333326313,0.0666666667,4194304.0,377447.7333333333,0.0,0.2,0.2666666667,0.0,8
1372633104,2,4799.999458,0.0,0.0,4028416.0,0.0,0.0,0.0,0.0,0.0,335
1372635203,4,10399.99722,161.1999569067,1.55,16703488.0,55924.0,0.0,12.4,4.3333333333,0.0,125
1372636703,1,2925.999406,0.0,0.0,1035264.0,12582.4,0.0,4.2,0.0,0.0,228
1372640604,8,20799.995544,93.599982232,0.45,32608536.0,0.0,0.0,0.7333333333,0.0,1.0,75
1372639104,4,10399.997228,159.466614496,1.5333333333,16703488.0,33554.4,0.0,12.3333333333,4.5333333333,0.0,120
1372638804,4,11703.996664,161.787950752,1.4,24518656.0,3582402.4,0.0,69.2666666667,28.2666666667,26.9333333333,311
1372642104,1,2599.99922,25.9999922,1.0,103504.0,38454.9333333333,0.0,1.0666666667,0.0,0.0,466
1372635203,2,5851.99846,58.5199846,1.0,4194304.0,145400.0,0.0,1.3333333333,0.0,0.0,323
1372646605,2,5199.997934,251.066606152,4.7666666667,8257536.0,391468.8,37.2,54.6,2.2,10.8,80
1372646605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256
1372640904,8,20799.995544,257.599942328,1.1833333333,41943040.0,1370117.066666667,0.0,2.5333333333,4.1333333333,3.2,493
1372636103,4,10399.995984,10744.529233764,103.9166666667,16320512.0,1062569.6,0.0,1.3333333333,0.0,0.4,193
1372639404,1,2925.99923,23.40799384,0.8,164944.0,72692.5333333333,0.0,1.2,288.5333333333,287.3333333333,465
1372632204,4,10399.996024,426.799877568,4.15,16777216.0,517872.0,484.0,100.9333333333,153.5333333333,129.6666666667,268
1372637604,1,2925.99956,29.2599956,1.0,1045488.0,24464.0,0.0,1.6,0.0,0.0,429
1372633704,2,5851.998768,326.813264976,5.6666666667,8355412.0,1062557.6,1084.7333333333,860.8,173.3,91.5333333333,331
1372632504,4,10640.109312,1986.32291024,18.7333333333,16777072.0,1558223.2000000002,0.0,29.5333333333,6.8666666667,3.7333333333,398
1372630404,8,20799.996984,155.99997477,0.75,32608536.0,0.0,0.0,0.7333333333,0.0,1.0,67
1372640904,8,20799.995016,84.933310362,0.4083333333,40751104.0,0.0,0.0666666667,0.8,0.0,1.0,61
1372644505,4,11703.998672,221.2893125347,1.9666666667,12526664.0,335544.0,0.0,17.9333333333,4.4,0.0666666667,23
1372640904,8,20799.995016,162.9332933573,0.7833333333,40750804.0,0.0,0.0,0.7333333333,0.0,1.0,59
1372633104,4,9599.998716,125.99998563,1.3333333333,6160384.0,552254.4,0.0,13.6,0.0,0.0,427
1372630404,1,2660.027232,5.320054272,0.2,524192.0,40161.3333333333,0.0,6.8666666667,0.0,0.0,379
1372641804,4,10399.998896,10217.1317321973,98.5833333333,16345088.0,1290583.2,1.4,215.8,0.0,0.2,196
1372636103,4,11703.997448,146.898637944,1.2666666667,12527616.0,67108.8,0.0,10.2666666667,4.3333333333,0.0,91
1372640904,8,20799.99704,77.99998976,0.375,32605400.0,0.0,0.0,0.1333333333,0.0,1.0,75
1372632204,8,23407.997736,203.887988312,0.8875,33554432.0,2586544.0,56.8,255.4,0.0,0.0,278
1372646305,1,2599.999308,0.0,0.0,524288.0,36588.8,0.0,0.0666666667,0.0,0.0,208
1372645405,8,20799.997112,81.4666557573,0.3916666667,32729088.0,201324.8,0.0,0.9333333333,0.0,1.0,66
1372631604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
1372630404,8,20799.991984,77.99996994,0.375,32608536.0,0.0,0.0,0.7333333333,0.0,1.0,76
1372635203,2,5851.99846,133.6399626,2.2,4177920.0,50362.1333333333,0.0,0.6666666667,0.0,0.0,404
1372644505,4,10399.997152,161.199958788,1.55,16703488.0,181759.2,0.0,12.0666666667,4.3333333333,0.0,120
1372631604,1,2925.999384,0.0,0.0,2097152.0,53847.7333333333,0.0,5.1333333333,0.0,0.0,313
1372630104,8,20799.994472,77.99997927,0.375,32608056.0,178956.8,0.0,0.6666666667,0.0,1.0,60
1372644805,2,5199.998604,67.599981776,1.4,8177664.0,984593.8666666666,2.3333333333,12.0,2.0666666667,0.0,98
1372646605,8,20799.994608,71.066648244,0.3416666667,40802304.0,0.0,0.0,0.6,0.0,1.0,80
1372645405,8,20799.994432,71.0666476427,0.3416666667,32606300.0,0.0,0.0,0.7333333333,0.0,1.0,71
1372644205,1,2925.999494,11.703997976,0.4,140380.0,46972.5333333333,0.0,1.2,0.0,0.0,478
1372642104,2,5851.9989,69.0319876,1.1,4194304.0,286582.6666666666,0.0,1.4,0.0,0.0,288
1372634604,2,5199.998598,97.599978576,1.8,584292.0,94358.4,0.0,22.7333333333,0.2,0.2,212
1372639104,1,2925.99904,0.0,0.0,2097152.0,246062.1333333333,3.4,5.6,0.0,0.0,2
1372631304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
1372637304,1,2660.027136,5.320054272,0.2,524192.0,13980.0,0.0,0.1333333333,0.0,0.0,377
1372641504,4,11703.998672,120.231987368,1.05,5406720.0,203816.0,0.0,15.0,4.4666666667,0.0,23
1372629804,4,10399.998512,103.99998512,1.0,16777216.0,89478.4,0.0,3.2,2.0,4.0,260
1372633404,4,11703.99736,1948.8169105333,16.5833333333,13888280.0,1244044.8,0.0,357.0,258.1333333333,49.0,380
1372645705,8,20799.994424,153.9999599333,0.725,4149248.0,178956.8,0.0,0.5333333333,0.0,1.0,43
1372647205,2,5851.998768,33.161326196,0.6,4175872.0,72044.1333333333,0.0,0.2666666667,0.0,0.0,381
1372631604,1,2925.999538,19.5066635867,0.6666666667,136288.0,50852.8,0.0,1.4,0.4,0.4,434
1372631304,2,5851.999076,213.915972148,3.7,8388608.0,654319.2,55.8,16.6,0.2666666667,4.6,267
1372630104,1,2599.999691,0.0,0.0,918848.0,21810.4,0.0,0.0,0.0,0.0,178
1372640904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1372638504,4,10399.997216,544.399864744,5.15,16777216.0,134217.6,0.0,2.6666666667,0.0,0.0,163
1372635803,1,2599.999438,31.199993256,1.2,152672.0,78291.2,0.0,0.2,0.2666666667,0.2666666667,445
1372630104,2,4799.999286,119.99998712,2.6666666667,8220672.0,146796.5333333333,0.0,1.4666666667,0.0,0.0,416
1372645105,8,20799.997072,77.99998902,0.375,40751104.0,0.0,0.0,0.6,0.0,1.0,58
1372635203,4,10399.997228,155.99995846,1.5,16703488.0,55924.0,0.0,12.4666666667,4.4,0.0666666667,114
1372635203,8,20799.99376,77.9999766,0.375,40751104.0,0.0,0.0,0.8666666667,0.0,1.0,66
1372642404,2,5851.99846,113.1386440333,1.9666666667,4177920.0,162177.6,22.3333333333,5.2666666667,0.0,0.0,296
1372631304,1,2599.999398,31.199992776,1.2,2097152.0,251656.5333333333,1.2,6.4,0.4,0.3333333333,17
1372631004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256
1372631004,2,5851.999076,47.307992376,0.8,4175872.0,125828.0,0.3333333333,7.7333333333,0.0,0.1333333333,389
1372644805,1,2925.999516,614.905230728,19.8666666667,4194304.0,2038101.6,0.0,7.2,2.0666666667,4.4666666667,9
1372646305,2,5851.998372,73.080776856,1.2,4175872.0,139809.3333333333,0.0,13.0666666667,0.3333333333,0.0,311
1372640304,4,9599.998916,77.9999909033,0.8333333333,3141632.0,143182.9333333333,0.0,0.6,0.0,0.0,487
1372644805,2,5851.998944,630.326566776,10.6666666667,4585472.0,601099.2,0.0,6.6666666667,0.0,0.0,386
1372632504,2,5851.99912,525.87459492,9.4666666667,8351744.0,978661.0666666668,0.7333333333,1092.0,83.1333333333,21.4,301
1372647205,1,2599.999299,0.0,0.0,188420.0,66526.1333333333,0.0,0.0,18.8666666667,19.2,347
1372641504,2,5851.9989,109.28664416,1.7666666667,8388608.0,68456.8,0.0,11.9333333333,0.0,0.0,217
1372636403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
1372640304,2,5851.99846,170.5092941,2.9666666667,8388608.0,635758.4,0.0,12.9333333333,0.0,0.0,277
1372640904,2,5199.999234,0.0,0.0,4059136.0,206917.6,0.0,0.2,0.0,0.0,240
1372632804,4,10399.997228,164.1332851893,1.5833333333,16703488.0,279620.0,0.0,11.6,4.4,0.0,129
1372645105,8,20799.996968,97.0666517473,0.4666666667,32608256.0,134217.6,0.0,0.9333333333,0.0,1.0,66
1372644805,4,10399.998452,95.33331987,0.9166666667,16777216.0,123032.8,0.0,2.6666666667,6.6666666667,57.9333333333,268
1372638804,4,11703.99736,29.2599934,0.25,16343040.0,167772.0,0.0,7.6666666667,2.0,0.0,271
1372637004,1,2599.999299,102.6666383067,3.9333333333,4059136.0,290800.0,0.0,11.8666666667,0.0,0.0,250
1372633704,2,5199.997934,56.933312684,1.0666666667,8267776.0,193986.4,0.0,20.8,5.3333333333,4.2666666667,299
1372645705,2,5851.99912,460.6359151533,7.8333333333,8351744.0,1454010.4,73.2666666667,4386.4,206.9333333333,308.2666666667,306
1372632504,1,2599.999613,10.399998864,0.4,97380.0,31928.5333333333,0.0,1.2666666667,0.1333333333,0.0,469
1372639404,1,2925.999494,29.25999494,1.0,4194304.0,187343.2,0.0,2.0666666667,0.0,0.0,274
1372645405,4,11703.998672,140.447984104,1.25,16703488.0,145402.4,0.0,12.4,4.4666666667,0.0,106
1372631604,2,5851.999032,93.631986328,1.6,8351744.0,183307.7333333333,0.0,7.2,0.0,0.0,306
1372638204,1,2925.999538,107.2866464333,3.7333333333,325632.0,19840.8,0.0,0.8666666667,3261.4666666667,3292.1333333333,345
1372641804,4,9599.998916,242.7999748673,2.5333333333,3141632.0,1430284.0,1734.2,387.0666666667,36.9333333333,31.5333333333,416
1372644505,2,5851.999076,72.174655156,1.2333333333,5846080.0,192938.4,0.0,7.6666666667,0.2666666667,0.1333333333,309
1372638804,8,20799.994464,83.199978712,0.4,20971520.0,0.0,0.0,1.1333333333,0.0,1.0,42
1372632504,2,5851.998856,277.9146112207,4.7166666667,8353792.0,1157646.6666666667,40.9333333333,6.0,0.0666666667,0.4666666667,306
1372633404,1,2599.999617,25.99999617,1.0,4194304.0,100661.6,0.0,34.6,5.2666666667,5.2666666667,248
1372640904,8,15599.996128,1244.1331830827,8.4666666667,3141632.0,1827310.4,10308.2666666667,1168.5333333333,270.2666666667,206.5333333333,38
1372644805,8,20799.991984,71.066639414,0.3416666667,32605556.0,22369.6,0.0,0.6,0.0,1.0,68
1372642404,8,20799.99376,77.9999766,0.375,40748176.0,0.0,0.0,0.9333333333,0.0,1.0,56
1372642704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
1372643905,1,2925.999516,29.25999516,1.0,1048576.0,128622.6666666667,105.0,17.6666666667,0.4,7.2666666667,293
1372638504,2,5199.999232,77.99998838,1.5,8357888.0,218102.1333333333,0.0,6.0,0.4,0.2666666667,366
1372634304,1,2925.999717,35.111996604,1.2,97428.0,29152.8,0.0,0.1333333333,0.0,0.0,462
1372639104,6,15599.996124,728.799889466,4.75,25165824.0,1276282.1333333333,0.0,103.0,16.6666666667,6.1333333333,419
1372640904,8,19199.997432,1541.99979251,7.8166666667,3139584.0,1851260.4,0.6666666667,177.9333333333,370.4,246.8666666667,408
1372631004,1,2925.999538,0.0,0.0,2095104.0,162174.9333333333,0.0,0.0,0.0,0.0,180
1372644805,4,11703.998672,230.1292835427,1.9666666667,16703488.0,905963.2,0.0,12.6666666667,4.6,0.0,105
1372645405,1,2925.999538,0.0,0.0,522240.0,10833.6,0.0,0.0,0.0,0.0,352
